id,Name,Author,Status
2973,我是小丑有什么问题！,白井ムク,1
2974,我才不是坏人大小姐，只是『普通』的公爵千金！,明。,1
2975,身为魔王的我娶了奴隶精灵为妻，该如何表白我的爱？,手岛史词,1
2976,对孤僻又冷淡的女孩子说教以后，她变得超黏我的(孤僻高冷的女生被我说教之后，一下子缠上了我),向原三吉,1
2977,替双亲还债的条件是和全日本最可爱的女高中生一起生活,雨音惠,1
2978,最强魔法师的隐遁计划,イズシロ,1
2979,被已经不需要育成技能的勇者队伍辞退，便试着把代替遣散费拿到的领土变强,黑おーじ,1
2980,[影]AMRITA(［影片］甘露),野崎窗,1
2981,舞面真面与面具少女,野崎窗,1
2982,不死学生凶杀事件～识别组子与游移的不死～,野崎窗,1
2983,Perfect friend,野崎窗,1
2984,白井小姐,乙一,1
2985,维修专门店 猫庵,尼野ゆたか,1
2986,独创短篇系列 野崎窗剧场,野崎窗,1
2987,文豪Stray Dogs(文豪野犬),朝雾卡夫卡,1
2988,只是穿上了制服(只是穿着制服而已),神田晓一郎,1
2989,大喊一声「好想摸女生胸部」后，我和妹妹的朋友开始交往了(大声喊我想揉欧派，结果和妹妹的朋友成为恋人),凪木エコ,1
2990,编织真理之手,佐藤さくら,1
2991,后宫幻华传(后宫系列五),阳丘莉乃,1
2992,黑心骑士团的奴隶被善心冒险者公会挖角后升上S级,寺王,1
2993,银荆的告白(含羞草的告白),八目迷,1
2994,位于恋爱光谱极端的我们(经验丰富的你和经验为零的我交往的故事),长冈真纪子,1
2995,绅堂副教授之帝都异闻录,爱德华·史密斯,1
2996,青梅竹马就是失败flag，是真的吗？,猫又ぬこ,1
2997,人类的时代结束了，但肚子还是会饿吗？,新八角,1
2998,家庭教室,伊东歌词太郎,1
2999,甜点关系系列,上田早夕里,1
3000,后宫瑞华传(后宫系列九),阳丘莉乃,1
3001,知道天空有多蓝的人啊,额贺澪,1
3002,风神秘抄,荻原规子,1
3003,上古守则的魔法骑士(古戒律的魔法骑士),羊太郎,1
3004,月影骨董鉴定帖,谷崎泉,1
3005,深泥丘奇谈,绫辻行人,1
3006,没有钥匙的梦,辻村深月,1
3007,后宫染华传(后宫系列十一),阳丘莉乃,1
3008,我和班上最讨厌的女生结婚了(和班上最讨厌的女同学结婚),天乃圣树,1
3009,关于能看见好感度后，发现女主角的数值已达满分这件事,小牧亮介,1
3010,你是我的后悔——regret,しめさば,1
3011,使者,辻村深月,1
3012,衣柜中的千代子,荻原浩,1
3013,吸血鬼作家的异搜事件簿,泽村御影,1
3014,快跟超可爱的我交往吧!(和非常可爱的我交往吧！),三上库太,1
3015,妹妹的美少女朋友是个不谙世事的不良JK 照顾她后反倒缠上了我,マリパラ,1
3016,我的日常推理,若竹七海,1
3017,战翼的希格德莉法,长月达平,1
3018,桐之宫稻荷,叶泉,1
3019,理想的圣女？可惜，我是伪圣女！～转生成了年度最垃圾恶役～,壁首领大公,1
3020,恶女不才，请多关照！～雏宫蝶鼠换身传～,中村飒希,1
3021,神隐的雷季,恒川光太郎,1
3022,第六个小夜子,恩田陆,1
3023,向阳处的她,越谷治,1
3024,米老鼠的忧郁,松冈圭佑,1
3025,启航吧！编舟计划(编舟记),三浦紫苑,1
3026,魔界归来的劣等能力者,たすろう,1
3027,通往夏天的隧道，再见的出口,八目迷,1
3028,黑鸢的圣者,まさみティー,1
3029,重启人生的千金小姐正在攻略龙帝陛下(重生大小姐正在攻略龙帝陛下),永濑さらさ,1
3030,虽然现在还只是「青梅竹马的妹妹」。,凉暮皐,1
3031,梦王国与沉睡中的100位王子殿下,狐冢冬里,1
3032,傲娇反派千金莉洁洛特与实况主远藤同学及解说员小林同学,恵ノ岛すず,1
3033,明日的我将迎风前行,乾路加,1
3034,今夜F时，奔向两个你所在的车站。,吉月生,1
3035,心碎餐厅,松尾由美,1
3036,冰冷的转学生,北山猛邦,1
3037,追逐繁星的孩子,あきさかあさひ,1
3038,云之彼端，约定的地方,加纳新太,1
3039,没有与世界之暗战斗的秘密组织，所以我建立了一个（怒）,黑留ハガネ,1
3040,最狂辅助职业【话术士】世界最强战团听我号令,jaki,1
3041,明治东京恋伽,鱼住有希子,1
3042,召唤魔神的校园生活,司,1
3043,转生魔王茱丽叶,久慈マサムネ,1
3044,你的解谜由我作答,纸城境介,1
3045,吸血鬼要上夜班！,和原聪司,1
3046,虚位王权(虚幻王权),三云岳斗,1
3047,这份心情总有一天会遗忘,住野夜,1
3048,苍之彼方的四重奏－Blue Horizon－,陆奥龙介,1
3049,时日无多的你留给我的东西,日野佑希,1
3050,被召唤的贤者前往异世界～废弃库存道具才是最强～,夜州,1
3051,在昨日的春天等待你,八目迷,1
3052,无法放弃你的前未婚妻就不行吗？,樱目禅斗,1
3053,成为铁匠在异世界度过悠闲人生,たままる,1
3054,靠魔眼跟子弹闯荡异世界！,かたなかじ,1
3055,Ghost 在我的初恋消失之前,天祢凉,1
3056,截稿日之前，百合的进度特别快,平坂读,1
3057,败北女角太多了！(败犬女主太多了！),雨森たきび,1
3058,龙与雀斑公主,细田守,1
3059,疯狂厨房,荻原数马,1
3060,我是炼金术师。自重这种常识被我丢进垃圾桶了。,夏月凉,1
3061,十字路口,桐山成人,1
3062,小说之神,相泽沙呼,1
3063,侦探AI,早坂吝,1
3064,青梅竹马是妹妹，景山北斗的哀与爱,野村美月,1
3065,转学后班上的清纯可爱美少女，竟是小时候玩在一起的哥儿们,云雀汤,1
3066,植物魔物娘日记,水无濑,1
3067,王者的求婚(国王的求婚),橘公司,1
3068,我当备胎女友也没关系(我，当备胎女友就可以。),西条阳,1
3069,与青梅竹马的未婚妻成为恋人的故事,绯月剃,1
3070,异世界来袭,丈月城,1
3071,是啊，确实很可爱呢,刈野ミカタ,1
3072,让所有恋人都幸福的故事,天乃圣树,1
3073,我的老婆，可能是个变态,くろい,1
3074,杀死圣诞老人，然后接吻。,犬君雀,1
3075,灵能侦探·藤咲藤花不笑话他人的惨剧,绫里惠史,1
3076,一点都不想相亲的我设下高门槛条件，结果同班同学成了婚约对象！？,樱木樱,1
3077,校对女王,宫木あや子,1
3078,武士道系列,誉田哲也,1
3079,左右两边都是妹妹，哥哥想选的是谁？,恵比须清司,1
3080,世界因你更加美丽,神田夏生,1
3081,最强不败的神剑使,羽田辽亮,1
3082,前女友不幸转校归来，小暮理知的罠与恋,野村美月,1
3083,前男友的遗书,新川帆立,1
3084,直到与约定永远做朋友的女性朋友不再是朋友,岩柄イズカ,1
3085,神猫小咪与猫用品召唤师的异世界奋斗记,にゃんたろう,1
3086,【修复】技能既然变成了万能作弊招式，干脆开间武器店吧,星川银河,1
3087,和初恋的同级生成为家人之后，青梅竹马格外爱撒娇。,弥生志郎,1
3088,今夜、听到你的声音～无法忘记的那个夏天～,いぬじゅん,1
3089,海鸟东月的『荒唐事』,两生类かえる,1
3090,娇宠隔壁的冰山美人，并把自家钥匙给了她,雪仁,1
3091,被陌生女高中生囚禁的漫画家(漫画家被陌生女高中生监禁的故事),穂积潜,1
3092,请别来管我 不知为何她想改变孤狼这没救的高中生活,相崎壁际,1
3093,不知不觉我好像吸引了学校第一的美少女,午前の绿茶,1
3094,小不点贤者，从Lv.1开始在异世界奋斗！,彩戸ゆめ,1
3095,落第贤者的学院无双~二度转生的最强贤者于400年后的世界以魔剑御天下~,白石新,1
3096,你想活出怎样的人生,吉野源三郎,1
3097,无法忘怀的魔女故事(无法忘却的魔女物语),宇佐楢春,1
3098,再见宣言,三月みどり,1
3099,魔法少女德比,土桥真二郎,1
3100,世界唯一的魔物使~转职后被误认成魔王~,笕千里,1
3101,菜鸟炼金术师开店营业中(新人炼金术师的店铺经营),いつきみずほ,1
3102,镜之孤城,辻村深月,1
3103,男女之间存在纯友情吗？（不，不存在！）,七菜なな,1
3104,魔法人联社,佐岛勤,1
3105,螺旋的Emperoider,上远野浩平,1
3106,在朋友背后与你悄悄牵手。谈着无法言说的恋爱,真代屋秀晃,1
3107,利他的玛丽,御影瑛路,1
3108,我永远不会忘记，灿烂一瞬间的你,冬野夜空,1
3109,Memories Off Bridge(秋之回忆2),渡边阳,1
3110,春夏秋冬代行者,晓佳奈,1
3111,即使，这份恋情今晚就会从世界上消失,一条岬,1
3112,辣妹因为惩罚游戏才向我这个边缘人告白，但显然是真心爱上我了,结石,1
3113,下北泽摇滚推理事件簿,冈崎琢磨,1
3114,我们需要死亡游戏的原因,持田冥介,1
3115,关于救下迷路幼女之后，住在隔壁的美少女留学生就开始经常出入我家这件事,ネコクロ,1
3116,纯白千金的谍报员,桜生怀,1
3117,咦，一手包办公司系统的我被开除了吗？,下城米雪,1
3118,假面骑士铠武(假面骑士系列十五),砂阿久雁,1
3119,假面骑士响鬼(假面骑士系列六),きだ つよし,1
3120,最喜欢的前辈小巧又可爱，所以想每天让她害羞三次,五十岚雄策,1
3121,假面骑士Fourze~天·高·毕·业~(假面骑士系列十三),冢田英明,1
3122,你是初恋之人的女儿,机村械人,1
3123,SSSS.DYNAZENON CHRONICLE,水泽梦,1
3124,大正浪漫,NATSUMI,1
3125,ReLIFE重返17岁,莳田阳平,1
3126,适合围裙的辣妹太狡猾了,番棚葵,1
3127,假面骑士空我(假面骑士系列一),荒川稔久,1
3128,我的初恋对象与人接吻了,入间人间,1
3129,因为是我先喜欢上的,佐野しなの,1
3130,被公会开除的杂工以下克上～用超万能的生活技巧成为世界最强～,夜樱ユノ,1
3131,义妹不在出轨范围内哦，哥哥,三原みつき,1
3132,不起眼的我在你房间做的事班上无人知晓(路人的我在你房间里做的事班里没人知道),ヤマモトタケシ,1
3133,假面骑士铠武外传～假面骑士斩月～(假面骑士系列十九),毛利亘宏,1
3134,班里的人气偶像黏上了一辈子不想工作的我,岸本和叶,1
3135,霜月同学喜欢上路人角色,八神镜,1
3136,VENOM 求爱性少女症候群,城崎,1
3137,身为VTuber的我因为忘记关台而成了传说,七斗七,1
3138,佐佐木与文鸟小哔,ぶんころり,1
3139,关于我说出「想要漂亮又有钱的女朋友」后，有个问题女生找上门这件事,小宫地千々,1
3140,假面骑士Ex-Aid~Mighty Novel X~(假面骑士系列十八),高桥悠也,1
3141,我的网婆是超人气偶像 冰山美人的她在现实世界也想当我老婆,あボーン,1
3142,那一日，我不再是我,松村凉哉,1
3143,与人气声优甜甜蜜蜜步入礼堂的恋爱喜剧,浅冈旭,1
3144,100天后要死去的恶役千金每天都很快乐,ゆいレギナ,1
3145,日和的请求是绝对的,岬鹭宫,1
3146,完美的佐古同学想要变得和我(路人)一样,山贺塩太郎,1
3147,在高三拿到驾照的我。陷入了和不可爱学妹一起夏日旅行的境地。,裕时悠示,1
3148,Memories Off 双海诗音篇(秋之回忆),金卷朋子,1
3149,养女不如养新娘！,なかひろ,1
3150,假面骑士Decade 门矢士的世界~透镜中的箱庭~(假面骑士系列十),钟弘亚树,1
3151,灵媒侦探城冢翡翠(翡翠少女),相泽沙呼,1
3152,在超商抢案中救下的不起眼店员，竟是同班的纯情可爱辣妹,あボーン,1
3153,转生少女首先想从第一步开始～没听说有魔物啊！～,カヤKaya,1
3154,乐园追放2.0 乐园残响 Godspeed You,大树连司,1
3155,Memories Off Concerto(秋之回忆2),日暮茶坊,1
3156,古书堂事件手帖 扉子篇,三上延,1
3157,青色轮廓线 凡人将天才描绘的世界改写的方法！,日日缀郎,1
3158,白日梦的构想图,绪乃ワサビ,1
3159,灰原同学重返过去，开启所向无敌的第二轮青春游戏(灰原君的青春二周目),雨宫和希,1
3160,其实是继妹。～总觉得刚来的继弟很黏我～(其实是义妹。~最近出现的义理的弟弟太过亲密了~),白井ムク,1
3161,假面骑士kabuto(假面骑士系列七),米村正二,1
3162,你，还记得我吗？,七月隆文,1
3163,你名字的侧面,河野裕,1
3164,捡走被人悔婚的千金，教会她坏坏的幸福生活,ふか田さめたろう,1
3165,反苏格拉底(逆苏格拉底),伊坂幸太郎,1
3166,欺瞒虚伪谎言，但是我爱你,川田戏曲,1
3167,因为女朋友被学长NTR了，我也要NTR学长的女朋友,震电みひろ,1
3168,与美少女保持距离的方法,丸深まろやか,1
3169,那一天，朱音投身青空,武田绫乃,1
3170,盖亚奥特曼＆迪迦奥特曼＆戴拿奥特曼 超时空大冒险,长谷川圭一,1
3171,我们真的想做的事情,白都久絽乃,1
3172,相遇之时、盛开之花(相逢之日、鲜花绽放),青海野灰,1
3173,失恋后，原本冷淡的青梅竹马变得温柔娇甜(失恋后，原本冷淡的青梅竹马变得像砂糖点心一样温柔甜美),七乌未奏,1
3174,没有明天的我们，在昨天相恋,星火燎原,1
3175,身为女性向游戏的女主角挑战最强生存剧,春の日びより,1
3176,黑暗中的恋爱喜剧(黑暗恋爱喜剧),铃木大辅,1
3177,七咏唱御宅魔术王,岬かつみ,1
3178,蔷薇十字丛书,合作,1
3179,平滑世界及其敌人,伴名练,1
3180,美少女宇宙人＆神奇道具H展开！？,远野渚,1
3181,本命，燃烧(我推，火然),宇佐见铃,1
3182,侦探少年与敏锐的山田同学,玩具堂,1
3183,破灭的倒悬者,吹井贤,1
3184,与你相遇在无眠的梦中,远野海人,1
3185,我家执事如是说 菜鸟主仆推理事件簿,高里椎奈,1
3186,日常生活中不起眼的平凡大叔，其实是地表最强战神,相野仁,1
3187,狼的孩子雨和雪,细田守,1
3188,不干了！我开除了黑心公司,北川惠海,1
3189,有害人物(Shamer),三月みどり,1
3190,约定的梦幻岛～来自诺曼的信～,七绪,1
3191,黑妖犬 罪犯侧写师·犬饲秀树,青木杏树,1
3192,动漫专门店,尼野ゆたか,1
3193,祭火小夜的后悔,秋竹サラダ,1
3194,夜见师,中村ふみ,1
3195,阿宅的恋爱太难,华路いづる,1
3196,火影忍者 鼬真传,矢野隆,1
3197,星期五的书店,名取佐和子,1
3198,屠龙者布伦希尔德,东崎惟子,1
3199,恶逆大战,绫里惠史,1
3200,怪物的孩子,细田守,1
3201,她喜欢的是BL，不是同志的我,浅原ナオト,1
3202,火影忍者秘传系列,合作,1
3203,可塑性记忆 Heartfelt Thanks,林直孝,1
3204,保健室的成熟前辈，在我面前却会很快娇羞起来,泷泽慧,1
3205,让可爱而过度谨慎的大小姐绽放笑容的方法,りんごかげき,1
3206,深夜的超自然公务员,铃木麻纯,1
3207,关于四个持有负面技能的人聚在一起，不知怎的发挥出相乘效果组成了最强队伍这档事,小铃危一,1
3208,戴拿奥特曼·朝向未来的零之驱动,长谷川圭一,1
3209,完美主义菁英的强势求爱,樱川ヒロ,1
3210,被夹在百合之间的我，顺势劈腿了(关于被百合夹在中间的我，顺势脚踏两只船这件事),としぞう,1
3211,英雄股份有限公司!!!,北川惠海,1
3212,火影忍者 超骨气忍传,东山彰良,1
3213,相机前辈和擅长照顾人的后辈酱,美月丽,1
3214,活了100万次的你,七月隆文,1
3215,空挺Dragons,橘もも,1
3216,火影忍者佐助真传,十和田シン,1
3217,幻夜,东野圭吾,1
3218,偏爱管家的恶魔报告,绫里惠史,1
3219,野蛮獠牙大小姐 史上最强佣兵成为史上最凶暴虐千金在重来的世界大开无双(獠牙千金),赤石赫々,1
3220,父母再婚。女友开始喊我欧尼酱了,マリパラ,1
3221,魔女与猎犬,カミツキレイニー,1
3222,多少队友命丧你手,有象利路,1
3223,侦探不在之处即乐园,斜线堂有纪,1
3224,妹妹是不能当女友的，可是……(明明妹妹是不能做女友的),镜游,1
3225,为了不让你忘记与我共度的夏天,国仲シンジ,1
3226,虽然是公会的柜台小姐，但因为不想加班所以打算独自讨伐迷宫头目,香坂マト,1
3227,达观世代的魔法师,藤万留,1
3228,迪迦奥特曼 白狐森林,川上英幸,1
3229,颜值主义教室,三河ごーすと,1
3230,公主骑士的小白脸(姬骑士大人的情夫),白金透,1
3231,成人游戏转生 对抗命运的金猪贵族奋斗记,名无しの権兵卫,1
3232,魔女的宠爱,绫里惠史,1
3233,青梅竹马找我做恋爱咨询，她喜欢的人有些像我，但又好像不是我,ケンノジ,1
3234,成为悲剧元凶的最强异端，最后头目女王为了人民牺牲奉献,天壱,1
3235,魔导书学园的禁书少女,绫里惠史,1
3236,我的弟子最强最可爱,赤石赫々,1
3237,不语的来栖同学心里满是喜欢,紫ユウ,1
3238,我军师裙子太短～同一屋檐下的上班族与女高中生,七条刚,1
3239,假面骑士wizard(假面骑士系列十四),きだつよし,1
3240,关于与以为是男生的发小新婚生活过于顺利的事情,はむばね,1
3241,这段恋情由前女友赞助,御宫ゆう,1
3242,转生后想要在田园过慢生活,炼金王,1
3243,我的侄女将来会和什么样的人结婚呢,落合佑辅,1
3244,单身贵族讴歌异世人生~不婚男子的优雅单身生活~,炼金王,1
3245,Memories Off 2nd～Dear Friend～(秋之回忆2),日暮茶坊,1
3246,小秘密(只有我知道),住野夜,1
3247,明明有了这么可爱的未婚妻，还会喜欢别的女孩子？,ミサキナギ,1
3248,暗夜的怪物(夜晚的怪物),住野夜,1
3249,弗莉达的世界 天上没有的群星,长谷敏司,1
3250,百年文通,伴名练,1
3251,最后也是最初的偶像,草野原原,1
3252,Undead Girl·Murder Farce(不死少女系列),青崎有吾,1
3253,高岭同学好像喜欢你耶(高岭同学好像喜欢你喔),猿渡风见,1
3254,Revenger’s High 复仇成瘾,吕暇郁夫,1
3255,杀人犯对杀人鬼,早坂吝,1
3256,叹气的亡灵想隐退～最弱猎人的强队伍育成术～,槻影,1
3257,「援交侦探」上木荔枝系列,早坂吝,1
3258,假面骑士Ghost~致未来的记忆~(假面骑士系列十七),福田卓郎,1
3259,作弊少女奋斗记,黑田研二,1
3260,再见，妖精,米泽穗信,1
3261,D级冒险者的我，不知为何受邀加入勇者团队，还被公主缠上了,白青虎猫,1
3262,江之岛西浦照相馆,三上延,1
3263,班上最优秀的她，其实是我这个边缘人的女友,七星萤,1
3264,Memories Off After Rain(秋之回忆2),日暮茶坊,1
3265,无法成为主角的我们始于妥协的恋人生活,鸭野うどん,1
3266,我们偷走星座的理由,北山猛邦,1
3267,尸恋,夏野园子,1
3268,女学生侦探系列,てにをは,1
3269,所有偶像皆不老的世界,伴名练,1
3270,恶德侦探制裁社,松冈圭佑,1
3271,田中家全员转生,猪口,1
3272,班上的辣妹不知为何与我的义妹关系变得要好起来了。,佐波彗,1
3273,孩子们的愤怒愤怒愤怒,佐藤友哉,1
3274,靠超强人脉开始的摇人英雄谭,坂石游作,1
3275,推偶像三原则,进藤尚典,1
3276,假面骑士Kiva(假面骑士系列九),古怒田健志,1
3277,点餐请洽侦探,近江泉美,1
3278,下雨天，不上学,相泽沙呼,1
3279,富豪刑事,筒井康隆,1
3280,为青年设立的读书俱乐部,樱庭一树,1
3281,从前从前，某个地方有具尸体……,青柳碧人,1
3282,Alice the Wonder Killer 少女侦探杀人事件,早坂吝,1
3283,化石少女,麻耶雄嵩,1
3284,魔女狩猎游戏,绫辻行人,1
3285,热带,森见登美彦,1
3286,神的游戏,麻耶雄嵩,1
3287,造成我心理阴影的女生们今天也不时偷看我，只可惜为时已晚,御堂ユラギ,1
3288,GHOST≠NOISE,十市社,1
3289,春樱亭圆紫和我系列,北村薰,1
3290,玻璃之塔杀人事件,知念实希人,1
3291,佐佐良镇的沙耶,加纳朋子,1
3292,夜市,恒川光太郎,1
3293,假面骑士电王~东京世界塔的魔犬~(假面骑士系列八),白仓伸一郎,1
3294,楠芽吹是勇者(勇者部系列四),朱白あおい,1
3295,结城友奈是勇者 勇者史外典,朱白あおい,1
3296,当我呼唤你的名字(我会呼唤你的名字),乙野四方字,1
3297,杀死少女的100种方法,白井智之,1
3298,大逃杀,高见广春,1
3299,我想成为你的眼泪,四季大雅,1
3300,水属性的魔法师,久宝忠,1
3301,肃清之门,黑武洋,1
3302,神的逻辑 人的魔法,西泽保彦,1
3303,大阴阳师 安倍晴明,结城光流,1
3304,后宫之乌,白川绀子,1
3305,双神的艾露薇娜,水泽梦,1
3306,玻璃麒麟,加纳朋子,1
3307,魔术师,松冈圭佑,1
3308,受虐狂热,橘ぱん,1
3309,推理大师的恶梦,绫辻行人,1
3310,和同龄的妹妹，二人一人旅,三月みどり,1
3311,球形季节,恩田陆,1
3312,死党历五年，事到如今恋上你这种话已说不出口。,三上库太,1
3313,在只有我能升级的世界成为恶德领主,わるいおとこ,1
3314,恶之教典,贵志佑介,1
3315,假面骑士W~将Z继承之人~(假面骑士系列十一),三条陆,1
3316,Lycoris Recoil 莉可丽丝 Ordinary days,朝浦,1
3317,喜鹊的四季,道尾秀介,1
3318,两人变成两只,西泽保彦,1
3319,沉向麦海的果实,恩田陆,1
3320,在合租屋重逢的前女友步步紧逼,くろい,1
3321,把班上的孤单辣妹带回家改造成清纯美女的故事,柚本悠斗,1
3322,黑牢城,米泽穗信,1
3323,我世界第一可爱的青梅竹马，今天也很可爱,青季ふゆ,1
3324,所罗门之犬,道尾秀介,1
3325,死了七次的男人,西泽保彦,1
3326,你的恋人试镜资格战(Audition)-我可以和你演剧本里没写的接吻戏吗？,朝野始,1
3327,奥尔雷斯塔神殿物语,春间タツキ,1
3328,那个已然饱和的夏天,カンザキイオリ,1
3329,魔物娘的医生,折口良乃,1
3330,琥珀之秋，0秒之旅,八目迷,1
3331,六个说谎的大学生,浅仓秋成,1
3332,我们没有故事,水泽梦,1
3333,英雄与魔女的转生恋爱喜剧,雨宫和希,1
3334,差点在迷宫深处被信任的伙伴杀掉，但靠着天赐技能「无限扭蛋」获得等级9999的伙伴，我要向前队友和世界展开复仇＆「给他们好看！」,明镜シスイ,1
3335,秋之牢狱,恒川光太郎,1
3336,只要还活着,小坂流加,1
3337,密室杀人游戏,歌野晶午,1
3338,神眼的勇者,ファースト,1
3339,时间停止的冰封校舍,辻村深月,1
3340,你为人，我已死，世界时常轮转,零真似,1
3341,美丘,石田衣良,1
3342,抱住我崩溃的大脑,知念实希人,1
3343,大贤者的爱徒~防御魔法推广记~,ナカノムラアヤスケ,1
3344,dele删除,本多孝好,1
3345,月灯馆杀人事件,北山猛邦,1
3346,剪刀男,殊能将之,1
3347,哪啊哪啊神去村,三浦紫苑,1
3348,时间跳跃的你来自昨日(TIME LEAP——明日即昨天),高畑京一郎,1
3349,仅我知晓放学后的圣女不单只是尊贵,户冢陆,1
3350,青春与恶魔(青春恶魔),池田明季哉,1
3351,独眼少女,麻耶雄嵩,1
3352,RPG School,早坂吝,1
3353,被诅咒的纯爱,二丸修一,1
3354,怪人的沙拉碗,平坂读,1
3355,家族八景,筒井康隆,1
3356,再见神明,麻耶雄嵩,1
3357,此世终焉的杀人,荒木茜,1
3358,未实装的最后魔王们成为了伙伴(未实装的最终boss成了伙伴),ながワサビ64,1
3359,月鱼,三浦紫苑,1
3360,光之国度,恩田陆,1
3361,濒死之绿,乙一,1
3362,「岛崎＆我」系列,宫部美雪,1
3363,Memories Off～从今以后～Tea Party(秋之回忆4),日暮茶坊,1
3364,如果朋友的姊姊和边缘人谈恋爱的话？,おかゆまさき,1
3365,试着向准备跳下去的同班同学提议「和我XX吧」,赤月ヤモリ,1
3366,在黑暗中等待相遇,乙一,1
3367,爱的成人式,干胡桃,1
3368,Memories Off～Anniversary～(秋之回忆),日暮茶坊,1
3369,化为回忆的你～Memories Off～灯的城(秋之回忆3),日暮茶坊,1
3370,此恋暗黑,十文字青,1
3371,好朋友的妹妹貌似愿意当我官能小说的模特,あきらあかつき,1
3372,Ruina 废都物语,嬉野秋彦,1
3373,爱的告别式,干胡桃,1
3374,利里耶国骑士团与辛德瑞拉的弦音,瑚池ことり,1
3375,强袭魔女Memorial Episode 在一起哦,佐伯昭志,1
3376,夏与冬的奏鸣曲,麻耶雄嵩,1
3377,从路人角色开始的探索英雄谭,海翔,1
3378,三濑川先生的冥界心理咨商,佐野しなの,1
3379,世界最快的等级提升,八又ナガト,1
3380,双星的天剑士(双星的天剑使),七野りく,1
3381,喷射人 JETMAN,井上敏树,1
3382,天使只喝碳酸饮料,丸深まろやか,1
3383,董白传~从魔王千金开始的三国志~,伊崎乔助,1
3384,铃芽之旅(铃芽户缔),新海诚,1
3385,反派千金赛希莉亚·西尔维为了活下去决定女扮男装,秋樱ヒロロ,1
3386,猎猫一族之长,麻枝准,1
3387,原本阴沉的我要向青春复仇 和那个天使般的女孩一起Re life(曾是阴角的我再战青春),庆野由志,1
3388,欢迎光临自助洗衣店,椿ゆず,1
3389,班上的原偶像，总之就是举止可疑,こりんさん,1
3390,和前妻重返同学时代,猫又ぬこ,1
3391,由最凶恶魔王所锻炼的勇者，在异世界回归者们的学园里所向披靡,绀野千昭,1
3392,你以为区区转生就逃得了吗，哥哥？(被病娇妹妹爱得死去活来),纸城境介,1
3393,陪我到最后,铃木大辅,1
3394,无尽的夏日，以坏掉的恋情作结,杉井光,1
3395,奥特曼——黄金冲击作战——,实相寺昭雄,1
3396,与幼小的你一起，将声音传到远方,ツカサ,1
3397,砂上的微小幸福(沙上的1DK),枯野瑛,1
3398,冷淡孤高的转校生在放学后，转动备用钥匙打开房门对我撒娇,千羽十讯,1
3399,命定之人是妻子的妹妹。(妻子的妹妹是我的命中人),逢缘奇演,1
3400,戴拿奥特曼 和平之星·The Other,长谷川圭一,1
3401,有你没有我的世界,仓结步,1
3402,这个△恋爱喜剧有获得幸福的义务,榛名千纮,1
3403,忍风战队破里剑者,宫下隼一,1
3404,星咏的魔法使,六海刻羽,1
3405,此谎柔情，彼若蝶梦,浅白深也,1
3406,反派千金沦为庶民,绯月紫炮,1
3407,渐变消失,长泽树,1
3408,阿斯特莉亚回忆录 在地下城寻求邂逅是否搞错了什么 英雄谭,大森藤野,1
3409,异世界最强贵族，后宫愈多就愈强,三木なずな,1
3410,我不会让你成为回忆,青海野灰,1
3411,如果明天，这个世界就会终结,漆原雪人,1
3412,少女同志，向敌人开枪吧,逢坂冬马,1
3413,十岁的最强魔导师,天乃圣树,1
3414,青空与阴天,三秋缒,1
3415,被放逐的吊车尾少年，从边境生还成为S级对魔师,御子柴奈奈,1
3416,Memories Off 回忆的点滴(秋之回忆),日暮茶坊,1
3417,毫无干劲的尼特族前神童，当上了冒险者,ぺもぺもさん,1
3418,推荐菜单,汐邑雏,1
3419,异世界漫步,あるくひと,1
3420,余命10年,小坂流加,1
3421,明日的犯人和无人岛教室,周藤莲,1
3422,请证明永远的爱,かつび圭尚,1
3423,献给想死的你,绫崎隼,1
3424,太宰治转生！,佐藤友哉,1
3425,大学社团里最可爱的学妹,水栖虫,1
3426,Bullets,坂上秋成,1
3427,经验值赋予者《Point gifter》的异世界最强单人冒险,九十九弐式,1
3428,我和黏人JK的悠闲1.5人同居生活～和幽灵一起吃的饭格外香～,佐城明,1
3429,暗祓,辻村深月,1
3430,优等生不为人知的一面~与其实是里账号者的邻座美少女二人独处的放学后~,海月くらげ,1
3431,在那开满花的山丘，我想见到你。,汐见夏卫,1
3432,祈祷之国的莉莉艾儿,白石定规,1
3433,好想过穷奢极侈的生活！转生后绝不容许贫穷，用魔法改革领地,みわかず,1
3434,今天天气不错，我打算把上司干掉,夕鹭叶,1
3435,BLEACH 死神,松原真琴,1
3436,My Merry Maybe——connected with 43years ago…,长井知佳,1
3437,990年后复活的最恐怖魔王，决心歼灭人类。※但是人类用卫星瞄准激光武器等待着,榎本快晴,1
3438,龙泉家一族,方丈贵惠,1
3439,赛文奥特曼 被狙击的星球,实相寺昭雄,1
3440,想让我出人头地的最强女师父们，为了培育方针演变成修罗场,赤城大空,1
3441,只有我知道尸人拯救了世界,下等妙人,1
3442,军人少女，要潜入皇立魔法学校了,冬濑,1
3443,刹那的风景,绿青·薄浅黄,1
3444,甩了劈腿女友之后，我被全校第一美少女打包带回家了(甩了出轨的女友之后，被学校首屈一指的美少女带回了家),マキダノリヤ,1
3445,借给朋友500圆，他竟然拿妹妹来抵债，我到底该如何是好,としぞう,1
3446,对我失去兴趣的前女友和身为青梅竹马的现女友，不知为何正在上演修罗场。,急川回レ,1
